delay_risk_prob,risk_tier
0.80651492859944,High
0.20607305058364503,Low
0.8305186869204176,High
0.3929688854180023,Low
0.6195799508113896,Moderate
0.5371287337159825,Moderate
0.36659990331139264,Low
0.2893182288284808,Low
0.3815687904111712,Low
0.7934111279380693,High
0.38990861007337685,Low
0.45597218031461273,Moderate
0.20828843621151313,Low
0.29147688293114493,Low
0.644762936143135,Moderate
0.7868633833693878,High
0.6773510291818579,Moderate
0.45090746164794876,Moderate
0.4215863452166744,Moderate
0.20358872644726705,Low
0.27016869667014076,Low
0.5993631040484815,Moderate
0.3130158707228048,Low
0.6469745737396504,Moderate
0.6279240351187609,Moderate
0.7643953776193714,High
0.7133269317102404,High
0.30290635405061883,Low
0.829185256623766,High
0.4488844284296509,Moderate
0.40120859033948825,Moderate
0.48596274708669407,Moderate
0.18058545952109414,Low
0.14737383841764293,Low
0.5853203572229165,Moderate
0.42809969679622206,Moderate
0.5622381148305008,Moderate
0.40183043279036224,Moderate
0.3890679063788034,Low
0.18546138607256984,Low
0.4156488316733591,Moderate
0.5166896577681301,Moderate
0.6982982021451849,Moderate
0.23824576326940786,Low
0.5657745787594647,Moderate
0.2621158912475219,Low
0.5932292575309176,Moderate
0.5728383665950654,Moderate
0.3409736670960534,Low
0.5162389599390421,Moderate
0.31322700347810517,Low
0.5995846504547367,Moderate
0.2508295744576026,Low
0.5406037814774083,Moderate
0.3866849225085317,Low
0.5062660296575903,Moderate
0.7577462483594769,High
0.59751838663382,Moderate
0.5645143851699981,Moderate
0.17632356665227453,Low
0.624430296708418,Moderate
0.26066653922731814,Low
0.5065795529791353,Moderate
0.6946649042231375,Moderate
0.8380980797591931,High
0.3843570872764155,Low
0.7908759246976628,High
0.33928441408606363,Low
0.546544420260119,Moderate
0.5239294909018587,Moderate
0.7392562921457252,High
0.47152006029328075,Moderate
0.4708684687092794,Moderate
0.5524305798124667,Moderate
0.7277485159343791,High
0.5295979523272172,Moderate
0.3371928065708124,Low
0.6245754734308194,Moderate
0.5653445907509046,Moderate
0.48085862101214943,Moderate
0.7099906242980507,High
0.4287180643426015,Moderate
0.7245182883642699,High
0.5550056428027241,Moderate
0.3784357962207378,Low
0.8186847171588552,High
0.5690800831544911,Moderate
0.7498074637260096,High
0.3314582337138027,Low
0.2971096392665446,Low
0.7728510236598719,High
0.5769394557499938,Moderate
0.5804101055953804,Moderate
0.464307660890613,Moderate
0.43905142242059886,Moderate
0.5757778348291508,Moderate
0.7041578977948729,High
0.5716542115696351,Moderate
0.22298399874320282,Low
0.3949623821213398,Low
0.46712142724441397,Moderate
0.5041018918862904,Moderate
0.4248383114398147,Moderate
0.17235513644334396,Low
0.6759466102216382,Moderate
0.3752473401876195,Low
0.3173198138981426,Low
0.5517171631126178,Moderate
0.13390134324172054,Low
0.4633771509727148,Moderate
0.8047690070312986,High
0.3765659956900614,Low
0.37980212782121764,Low
0.33550075478937846,Low
0.17299515770854387,Low
0.5013209645075459,Moderate
0.5037040788125072,Moderate
0.2463404817384501,Low
0.32959295503683306,Low
0.15297554123095053,Low
0.4661326691734489,Moderate
0.6210015767096737,Moderate
0.4897957538106893,Moderate
0.29561050041004366,Low
0.32659284394186106,Low
0.30800047730393476,Low
0.261135841382935,Low
0.38563481058907273,Low
0.484614171606417,Moderate
0.39182905065190277,Low
0.31086263323859675,Low
0.2896803652093016,Low
0.2047572935572594,Low
0.3259514690794566,Low
0.48096482513014116,Moderate
0.1343513905450227,Low
0.5002617378653786,Moderate
0.4588388137571415,Moderate
0.7369695717423379,High
0.32082280537018143,Low
0.3966582238891357,Low
0.14667494494198338,Low
0.585877143552026,Moderate
0.6080016384110333,Moderate
0.3124992943791569,Low
0.6188116207383697,Moderate
0.41925011318991956,Moderate
0.17256951078189633,Low
0.6433609607175558,Moderate
0.37009151339413043,Low
0.23549427436259532,Low
0.29248408734751175,Low
0.47506407593223576,Moderate
0.38002804597941325,Low
0.40623598941928674,Moderate
0.7505669334877887,High
0.4924282741310097,Moderate
0.6352280211965656,Moderate
0.2696471069848292,Low
0.216286488928819,Low
0.2540419254166057,Low
0.64279838118857,Moderate
0.5136694721205658,Moderate
0.26852412050034447,Low
0.38364829432457886,Low
0.38060328213977057,Low
0.31512873836656113,Low
0.35230418434957156,Low
0.8683173904569256,High
0.23424740889838017,Low
0.09663182956641546,Low
0.4909033899856167,Moderate
0.3830997054650439,Low
0.44591960472771736,Moderate
0.7857744437923084,High
0.22571944407868003,Low
0.2550676754397221,Low
0.6543415781668229,Moderate
0.22984732675451774,Low
0.45533008971834465,Moderate
0.8652683013796367,High
0.4858218037044384,Moderate
0.40835729582840885,Moderate
0.5181336442716982,Moderate
0.4789513565646667,Moderate
0.7162770406485599,High
0.10762333698877391,Low
0.28226827524797177,Low
0.4333004523822657,Moderate
0.7132159279470257,High
0.5897624116475658,Moderate
0.6894067565854365,Moderate
0.41836876272474793,Moderate
0.3451378493273308,Low
0.4877482239926995,Moderate
0.8816065380623254,High
0.155276521970054,Low
0.5698819084193452,Moderate
0.4482254660331654,Moderate
0.8884152254327672,High
0.8165928397983275,High
0.23472750974266723,Low
0.31481204637197474,Low
0.5993171194456867,Moderate
0.1781499191193289,Low
0.4097845722425025,Moderate
0.4147162060369356,Moderate
0.5875310338636234,Moderate
0.41242321144729593,Moderate
0.36530433140705276,Low
0.3119433119300883,Low
0.8733370285928956,High
0.2762788060556282,Low
0.602926786913573,Moderate
0.3473446557455976,Low
0.2337193986116812,Low
0.6378401193750908,Moderate
0.38721740143651046,Low
0.47632019661964375,Moderate
0.42577790203475613,Moderate
0.496018434855749,Moderate
0.6825913243820387,Moderate
0.23758163755228034,Low
0.3418974907607263,Low
0.3116048289107778,Low
0.11841440780961701,Low
0.7052191985207991,High
0.3540817099633464,Low
0.36817255510641045,Low
0.2819717257767554,Low
0.16249126282688126,Low
0.6587122256160803,Moderate
0.22235888241076657,Low
0.459454330046183,Moderate
0.38263010167955136,Low
0.2125696772037166,Low
0.23124103374521815,Low
0.14785322306079088,Low
0.32214076685782767,Low
0.5008003167210558,Moderate
0.34120260933000285,Low
0.43602152546897244,Moderate
0.3797685128617804,Low
0.4239260468350006,Moderate
0.4190989348357582,Moderate
0.4345193124076302,Moderate
0.6106070131419059,Moderate
0.33774898878656895,Low
0.3412817517163635,Low
0.5534630707813638,Moderate
0.24580824198411066,Low
0.1389189421093366,Low
0.4235245956486934,Moderate
0.2740867615195821,Low
0.4595622752321964,Moderate
0.32374220912545304,Low
0.10171679941285104,Low
0.4293935039064758,Moderate
0.4941825969827669,Moderate
0.38819488225469023,Low
0.13727456234033703,Low
0.2736200643076791,Low
0.5918206615306927,Moderate
0.2485970967661608,Low
0.5340188136976464,Moderate
0.4353978191521261,Moderate
0.3192782692626412,Low
0.44974094358926164,Moderate
0.7525777866097247,High
0.7082153104694386,High
0.43095290155817617,Moderate
0.24839767953223796,Low
0.49736403160216514,Moderate
0.5831041799762905,Moderate
0.16683828017751864,Low
0.5805224929089005,Moderate
0.12984583684384562,Low
0.37056054239178193,Low
0.6416440155384658,Moderate
0.7986958307054849,High
0.2895784207826267,Low
0.3974576677192095,Low
0.339856972539577,Low
0.8862278726308948,High
0.383055790702512,Low
0.6510810691353792,Moderate
0.3603025851436549,Low
0.18852681547748726,Low
0.3725630877590142,Low
0.306707528365507,Low
0.4911788851867371,Moderate
0.6159144677191235,Moderate
0.4852143692789941,Moderate
0.29666361838973854,Low
0.28284550075292003,Low
0.23416928028844106,Low
0.12328325474848165,Low
0.7648312522443107,High
0.6125332689187408,Moderate
0.35120774932176274,Low
0.5055594895470285,Moderate
0.7264587853721587,High
0.5122362793935459,Moderate
0.17481307596202286,Low
0.2848387015894581,Low
0.4723860713147213,Moderate
0.7316964465788078,High
0.4119623459894183,Moderate
0.32875722231119636,Low
0.5009347672437766,Moderate
0.3824110530157841,Low
0.41517171796772673,Moderate
0.7904016017475061,High
0.7143185568265931,High
0.44633611173417886,Moderate
0.4158143828037609,Moderate
0.43866122748135344,Moderate
0.6311724561433427,Moderate
0.5030345938730126,Moderate
0.447288122274924,Moderate
0.4515988851210701,Moderate
0.21193039434478883,Low
0.516865934831419,Moderate
0.9155233231699291,High
0.2743638081425073,Low
0.7878335436803763,High
0.5187730476187026,Moderate
0.3834822929330414,Low
0.5378625998474422,Moderate
0.5647588428068463,Moderate
0.633523128291924,Moderate
0.3767934778382708,Low
0.3784652019033753,Low
0.2381806508001803,Low
0.2544787807881221,Low
0.8277789378994725,High
0.37878389305517557,Low
0.4665498171843743,Moderate
0.4505650258486422,Moderate
0.3187676004111121,Low
0.35445727327376253,Low
0.3035795803985859,Low
0.5685690490677192,Moderate
0.8225535748328595,High
0.48274674592015143,Moderate
0.6986168227166049,Moderate
0.16369277401822974,Low
0.4233950659649895,Moderate
0.8606797344271933,High
0.2310235319244892,Low
0.334622735483274,Low
0.6509063887538806,Moderate
0.21329074095512604,Low
0.786720467650662,High
0.5071259160408613,Moderate
0.21745754097684425,Low
0.44824642494570965,Moderate
0.29549087530410223,Low
0.3492802072184177,Low
0.6807514568466156,Moderate
0.3563580076532349,Low
0.6191208161624765,Moderate
0.22902082413406546,Low
0.4951433882114872,Moderate
0.22534557532577548,Low
0.31486711371670123,Low
0.5309614463624397,Moderate
0.21656503061443655,Low
0.5737713069473614,Moderate
0.8727508355417354,High
0.5353289737279611,Moderate
0.6938098247479114,Moderate
0.46759249167903433,Moderate
0.5768556098768073,Moderate
0.43257430866782126,Moderate
0.3874085371344526,Low
0.4641829852047028,Moderate
0.35174809311617583,Low
0.2411980448638555,Low
0.6391909841616235,Moderate
0.5906728088931261,Moderate
0.615621463086303,Moderate
0.3323884750130127,Low
0.5667427538460941,Moderate
0.30523687417090506,Low
0.46995425600231955,Moderate
0.18707688731333222,Low
0.3860095141025441,Low
0.33590535039936437,Low
0.7674024084930423,High
0.34879877392510467,Low
0.4130169863217807,Moderate
0.36344257196347624,Low
0.36745053534072064,Low
0.6714363391397932,Moderate
0.49517123332383417,Moderate
0.36679210171948584,Low
0.37062369307684584,Low
0.32152314420795863,Low
0.34646071873250145,Low
0.3121146056696338,Low
0.9750742752138534,High
0.8701270796890331,High
0.447930409152837,Moderate
0.3764578165929785,Low
0.5632386757206989,Moderate
0.474184844173868,Moderate
0.29152691470441977,Low
0.31993783213186744,Low
0.4707984639490777,Moderate
0.41520925441101214,Moderate
0.21330395422821544,Low
0.3263579678270371,Low
0.7534823526227731,High
0.7562056986549222,High
0.6567474956918495,Moderate
0.6773286833406477,Moderate
0.7673960542671882,High
0.4533417415294942,Moderate
0.13620890954064754,Low
0.3661245997315014,Low
0.5180585478470154,Moderate
0.2917862186050721,Low
0.6153982326247662,Moderate
0.48228251001437156,Moderate
0.7326099804894105,High
0.4955533657387097,Moderate
0.21495640444510122,Low
0.4401926903927597,Moderate
0.5201680658432447,Moderate
0.5739015730024755,Moderate
0.5076039399774535,Moderate
0.22882726665770425,Low
0.40039566528431647,Moderate
0.28686705798654843,Low
0.2035395631288337,Low
0.4180173603044177,Moderate
0.3123264900094858,Low
0.45959922905207296,Moderate
0.3981580156496397,Low
0.535978574198799,Moderate
0.9337530723299926,High
0.8935920509283451,High
0.8312620155204378,High
0.27722324605779064,Low
0.3822135808609601,Low
0.37759306658849634,Low
0.7999006679035632,High
0.797074951787365,High
0.6074978633635192,Moderate
0.37287020588318914,Low
0.7319025760004325,High
0.38655683272625446,Low
0.2693413671634071,Low
0.338352322272352,Low
0.8651991367212744,High
0.2276170001552462,Low
0.5850230397324715,Moderate
0.7817550071164502,High
0.5394308775856956,Moderate
0.5793831549309582,Moderate
0.571008208430674,Moderate
0.35137337951865827,Low
0.3921210148414951,Low
0.3847433947250384,Low
0.30211034897438854,Low
0.32470869931385016,Low
0.46152684211897893,Moderate
0.3145927372069416,Low
0.34272441767592265,Low
0.5372750432211861,Moderate
0.26203444908695145,Low
0.3567804551621947,Low
0.5077660593107968,Moderate
0.13441413746968595,Low
0.7110128280422356,High
0.4342018568220403,Moderate
0.3625001201938522,Low
0.5864879013683327,Moderate
0.7742461382849762,High
0.6118030516225086,Moderate
0.3049783004214368,Low
0.46152684211897893,Moderate
0.5325632817919074,Moderate
0.5829043283150712,Moderate
0.46643477304237013,Moderate
0.8418492235906478,High
0.6441905436563161,Moderate
0.08549313224718702,Low
0.4140550595711635,Moderate
0.11932233008488144,Low
0.452400831718834,Moderate
0.3230102912406175,Low
0.37962831382364126,Low
0.7468346688927691,High
0.38742601550309985,Low
0.46003499632272854,Moderate
0.48868794010092836,Moderate
0.32360363719326907,Low
0.5260642964343883,Moderate
0.33595232170944156,Low
0.371473053441132,Low
0.8404905772164574,High
0.20851928815882065,Low
0.36459349745621894,Low
0.527048508304,Moderate
0.2756708305510816,Low
0.699431613740185,Moderate
0.36336908293401293,Low
0.6535776013819128,Moderate
0.45731307390728315,Moderate
0.5733998849252793,Moderate
0.47280100383891055,Moderate
0.6832484375910366,Moderate
0.9141429817113251,High
0.7167323411398754,High
0.383057400278776,Low
0.8099245727576452,High
0.34332971319174327,Low
0.4797259209668039,Moderate
0.5650611736444667,Moderate
0.32977663695347037,Low
0.4447677995411061,Moderate
0.631567501500303,Moderate
0.53483952094654,Moderate
0.3359938874432892,Low
0.4171320003076665,Moderate
0.47062414492088,Moderate
0.23667106772694801,Low
0.7530325775743727,High
0.4385079182909532,Moderate
0.4452970393035268,Moderate
0.3556606269645461,Low
0.45731934136379526,Moderate
0.6362937063432712,Moderate
0.5132937602601675,Moderate
0.5058016767942055,Moderate
0.40553909939443306,Moderate
0.32080356032672164,Low
0.46574609019662777,Moderate
0.7324097396347957,High
0.7809939926298989,High
0.4359303295177033,Moderate
0.30859465093444854,Low
0.645500246380628,Moderate
0.7210173266368527,High
0.1764962105710671,Low
0.20687045132602894,Low
0.40224712668829354,Moderate
0.4078872208646783,Moderate
0.48379504328002254,Moderate
0.2735581337592737,Low
0.819670534460239,High
0.3645458493105181,Low
0.6054771088985188,Moderate
0.4139885669204133,Moderate
0.778092247485554,High
0.541328005938448,Moderate
0.7794145416221693,High
0.49584189024657443,Moderate
0.5664892394789092,Moderate
0.5886099500752227,Moderate
0.5237441208081368,Moderate
0.5722175378100084,Moderate
0.6950088921994446,Moderate
0.4074109940990069,Moderate
0.2543196457574121,Low
0.196722911682937,Low
0.4507810196895148,Moderate
0.29505189726361347,Low
0.47613479950769416,Moderate
0.34207957883810985,Low
0.33163454776490303,Low
0.8127319155469626,High
0.5655316851270236,Moderate
0.36148859254539456,Low
0.5242826271376856,Moderate
0.4933340349584301,Moderate
0.5428368039556344,Moderate
0.48509391628980636,Moderate
0.31760012065126214,Low
0.6571393818043121,Moderate
0.39945328431450994,Low
0.6479399636008492,Moderate
0.5766049796847832,Moderate
0.4067996870105011,Moderate
0.2402732368874338,Low
0.6525665803503271,Moderate
0.22102057904196543,Low
0.754538768570999,High
0.5799891471676681,Moderate
0.1350908456692567,Low
0.3003150648112982,Low
0.4660789814485242,Moderate
0.24649212591744932,Low
0.3439853215192584,Low
0.45960927768957616,Moderate
0.48990141215823096,Moderate
0.7358188079009473,High
0.4335975521453619,Moderate
0.6979367906969914,Moderate
0.5670318668774034,Moderate
0.38866848556502287,Low
0.648809670232625,Moderate
0.6472979068072315,Moderate
0.39547396897283443,Low
0.6551574926791902,Moderate
0.27468553876315915,Low
0.6351464592526936,Moderate
0.6013829575804919,Moderate
0.3532892435924636,Low
0.6401735641271752,Moderate
0.43843057059161505,Moderate
0.24302254389823402,Low
0.793186853411765,High
0.1839773729168981,Low
0.6296227707891345,Moderate
0.20124921799212855,Low
0.691953805314725,Moderate
0.28999955515519915,Low
0.27198176152268244,Low
0.26126592490173245,Low
0.5923861282790056,Moderate
0.6056820251652641,Moderate
0.4377634620163385,Moderate
0.6583241517741975,Moderate
0.33628423424788617,Low
0.26689625267436634,Low
0.3937364578763435,Low
0.21880230521681726,Low
0.8291918371396825,High
0.8419531439544392,High
0.2861706776368238,Low
0.583333160669434,Moderate
0.6755976036612457,Moderate
0.22714065615680015,Low
0.12945844841235332,Low
0.14696161767986396,Low
0.5599838216970221,Moderate
0.20194543494307668,Low
0.5535669810677568,Moderate
0.5596931087522944,Moderate
0.44613602038686384,Moderate
0.7386627510001579,High
0.6112008262801275,Moderate
0.28846947074180596,Low
0.26278566125417757,Low
0.6940170115645907,Moderate
0.3842178701698833,Low
0.6512404975745298,Moderate
0.736017217830438,High
0.2929988093497664,Low
0.4536557211579231,Moderate
0.3732639810332138,Low
0.49132208110653436,Moderate
0.6700662820044454,Moderate
0.47963757798187384,Moderate
0.7081952310230704,High
0.26071615236184825,Low
0.6775228325927587,Moderate
0.4719789143368576,Moderate
0.23392893816177365,Low
0.4709727885106969,Moderate
0.4587537434386068,Moderate
0.30665384761961034,Low
0.9039766640840474,High
0.4728476240164013,Moderate
0.10649324619524941,Low
0.2508682488005167,Low
0.7390702597598593,High
0.5710872955332073,Moderate
0.31853652937909066,Low
0.3145382864197644,Low
0.20755670377216617,Low
0.5046264619835762,Moderate
0.26676678729719194,Low
0.2143633069869047,Low
0.45856493784110675,Moderate
0.542711064727098,Moderate
0.6683128066737658,Moderate
0.5535529672226844,Moderate
0.2452698066826835,Low
0.2835471665430475,Low
0.40784701491058994,Moderate
0.2905523920445594,Low
0.9297534697698026,High
0.24160555979548234,Low
0.7024318600977888,High
0.37784455961180446,Low
0.28154521517893266,Low
0.5001226432248428,Moderate
0.787978728749821,High
0.545536078240644,Moderate
0.33681564893210736,Low
0.706754530174924,High
0.22938012353274506,Low
0.43670266777743955,Moderate
0.657750355145205,Moderate
0.8075480936362426,High
0.544821310087727,Moderate
0.8969680256450461,High
0.41474349282307804,Moderate
0.564290640609594,Moderate
0.4815785620375923,Moderate
0.896198814838917,High
0.5040146271797574,Moderate
0.8899007242543594,High
0.2940939067519801,Low
0.18274255201913275,Low
0.31681608671983086,Low
0.4263597372922571,Moderate
0.3769198275162179,Low
0.8983493530489011,High
0.4036513558326856,Moderate
0.3816205397749059,Low
0.30965803326143215,Low
0.27552384631593035,Low
0.13018263435380525,Low
0.6040819491912077,Moderate
0.3914272509468831,Low
0.5882584312533944,Moderate
0.7299734451623632,High
0.2777874118358813,Low
0.33940445524956264,Low
0.615412434938054,Moderate
0.5517606114574758,Moderate
0.5377102933991355,Moderate
0.21400540684331518,Low
0.5877937765093216,Moderate
0.8461827934442484,High
0.6498439431140488,Moderate
0.22422511830008227,Low
0.21528751511588576,Low
0.4906539633577087,Moderate
0.45240911934701045,Moderate
0.4265397199756299,Moderate
0.19510261953673017,Low
0.32636751135610476,Low
0.10496077086835699,Low
0.5000665127325915,Moderate
0.5062999945775787,Moderate
0.4887437830025162,Moderate
0.3731934695825253,Low
0.39161760206830826,Low
0.48209213269645507,Moderate
0.4599427407369646,Moderate
0.32089319081171325,Low
0.5853713643306877,Moderate
0.25933757034034344,Low
0.5372021589633565,Moderate
0.7338647600121709,High
0.21446626297289825,Low
0.6291153711725261,Moderate
0.1275112034928347,Low
0.1396492594184994,Low
0.5822129552399512,Moderate
0.28397395603190134,Low
0.17246475735815825,Low
0.4819274695621895,Moderate
0.6291204921999073,Moderate
0.16739705849771336,Low
0.9089227029353195,High
0.5840643269730103,Moderate
0.22656459146795982,Low
0.5799181228901081,Moderate
0.2971923661357337,Low
0.6628367462099474,Moderate
0.33854805545970607,Low
0.40672937537049697,Moderate
0.703965634681683,High
0.4411188682036612,Moderate
0.6952123294250716,Moderate
0.47995383095178235,Moderate
0.7359257986138584,High
0.31795856158006147,Low
0.6247981256285546,Moderate
0.4311755612010943,Moderate
0.5332819462556427,Moderate
0.4261448925132156,Moderate
0.39526303415379715,Low
0.6018031825174329,Moderate
0.5203579052411028,Moderate
0.31910361216212574,Low
0.3243026015905152,Low
0.7958721928654243,High
0.3640375650914729,Low
0.7689986582317156,High
0.6626692506314776,Moderate
0.6312879111965108,Moderate
0.6622739347708314,Moderate
0.14986207536797894,Low
0.2270320444020514,Low
0.5171816663837272,Moderate
0.15640496421973252,Low
0.9114124556894061,High
0.5258213719474223,Moderate
0.43429936005587655,Moderate
0.5456208491383254,Moderate
0.8483129974091743,High
0.5167935946891391,Moderate
0.5464026774829122,Moderate
0.5241091731332185,Moderate
0.5842566980208738,Moderate
0.6963966218723197,Moderate
0.5798890130619184,Moderate
0.778038552603567,High
0.6934686336060865,Moderate
0.5482782740182139,Moderate
0.6571398872241722,Moderate
0.4497648867151295,Moderate
0.14847367783962434,Low
0.7980848045818367,High
0.5343038194811118,Moderate
0.4835600623971544,Moderate
0.4207410149541571,Moderate
0.8864992651225451,High
0.23564938871105645,Low
0.6634012656357516,Moderate
0.6889908972755133,Moderate
0.2565937730127142,Low
0.3551001060246218,Low
0.3621983131903904,Low
0.19038966124420126,Low
0.41175407461908897,Moderate
0.7914290764520615,High
0.4516936922939989,Moderate
0.505193581603987,Moderate
0.15636425006161717,Low
0.23153669579198252,Low
0.5114283993187368,Moderate
0.3335425875685716,Low
0.5774830719614532,Moderate
0.24556418042236286,Low
0.45056473723287127,Moderate
0.17657836851484715,Low
0.18214371043764369,Low
0.30510460253868443,Low
0.47679417378129196,Moderate
0.793777879645597,High
0.22878633244960714,Low
0.39561446518921234,Low
0.23162900893680777,Low
0.6503628670427466,Moderate
0.6610930393618887,Moderate
0.46960945898531453,Moderate
0.209508768174063,Low
0.5337344914929296,Moderate
0.4022938540685686,Moderate
0.17831366052579947,Low
0.29038335303837337,Low
0.319928807962678,Low
0.32302385604467304,Low
0.25804430867903805,Low
0.5155555454972821,Moderate
0.41133335664432197,Moderate
0.5693708090820436,Moderate
0.33190036002823775,Low
0.8457467920965599,High
0.17133330932219348,Low
0.46821765849023,Moderate
0.5281953779683174,Moderate
0.7439471887460292,High
0.26523938802836394,Low
0.5191566026763959,Moderate
0.6463143155689689,Moderate
0.5415630107810915,Moderate
0.25668111800494336,Low
0.3969087573908206,Low
0.44198192648823875,Moderate
0.4622627337744896,Moderate
0.27690691734120676,Low
0.4843691128682683,Moderate
0.4406879746873961,Moderate
0.5125672045430296,Moderate
0.4972766330075798,Moderate
0.550330839876406,Moderate
0.32745996539557637,Low
0.5478574656739925,Moderate
0.38708001655200597,Low
0.8136508785638896,High
0.39873039257025084,Low
0.44249702074515995,Moderate
0.35410500607341344,Low
0.6051135033762125,Moderate
0.3687926563494034,Low
0.3998370693793879,Low
0.6656723540445654,Moderate
0.587080444984573,Moderate
0.5836741633026428,Moderate
0.22925952050793233,Low
0.5520683396624044,Moderate
0.622750614273706,Moderate
0.5280068449952273,Moderate
0.09667651481328858,Low
0.7691093531788677,High
0.20613529443325357,Low
0.5144236393286901,Moderate
0.7599757162914524,High
0.5326040671075394,Moderate
0.7939573173721554,High
0.2611823038987716,Low
0.33693783098277075,Low
0.15622851603226276,Low
0.583542718030578,Moderate
0.3434069032379857,Low
0.7209519919810466,High
0.7340028924612565,High
0.315062439936139,Low
0.6483208058382859,Moderate
0.1456696065413211,Low
0.431329849521194,Moderate
0.5050021034866279,Moderate
0.3321505239789117,Low
0.6090424209814105,Moderate
0.5902071021865258,Moderate
0.5707286486565261,Moderate
0.37490328417214447,Low
0.14763673251554374,Low
0.2793366836019631,Low
0.5120256834740756,Moderate
0.8973422747639326,High
0.47865355630520867,Moderate
0.8739103306522505,High
0.5751196652012964,Moderate
0.7021272632349637,High
0.476187195650632,Moderate
0.5659615316900521,Moderate
0.3008867583329644,Low
0.5974986415566013,Moderate
0.2959092968335033,Low
0.5654802704432241,Moderate
0.2655322781198245,Low
0.32414993894267286,Low
0.6064003963336904,Moderate
0.4672270847012678,Moderate
0.745653794855752,High
0.4576956091283814,Moderate
0.40479415954421577,Moderate
0.7655171649903002,High
0.39973678207101354,Low
0.5591587201298632,Moderate
0.8230557484235981,High
0.4652916268542148,Moderate
0.8393009723629212,High
0.35495632777460745,Low
0.29181488776143,Low
0.7704036775080578,High
0.8320638120809183,High
0.1446880897257093,Low
0.4320317706065707,Moderate
0.7775114003323504,High
0.4761263253368579,Moderate
0.5014078029365114,Moderate
0.3755382323059065,Low
0.19828971970760093,Low
0.4319718460579317,Moderate
0.4569925160649114,Moderate
0.22011731306731844,Low
0.781288666610172,High
0.3666493361651502,Low
0.3483185020816987,Low
0.6357187939989665,Moderate
0.19881976665220055,Low
0.3745469801059644,Low
0.8040357030148123,High
0.43116742297654975,Moderate
0.4180674166606179,Moderate
0.36936067289516555,Low
0.46412707905270795,Moderate
0.48628450900329756,Moderate
0.3612068455705658,Low
0.4840060129836203,Moderate
0.5375701299959181,Moderate
0.3624398921018599,Low
0.7911061168076808,High
0.328887287713241,Low
0.27393173629383477,Low
0.33661589948578036,Low
0.2587414798504131,Low
0.15526255293362506,Low
0.43160852427563196,Moderate
0.39995842554163014,Low
0.7986211069789545,High
0.18745090761351269,Low
0.6635701540302406,Moderate
0.7472896586738812,High
0.8090483004080398,High
0.4930089586791891,Moderate
0.6571875077912366,Moderate
0.6280407408153363,Moderate
0.5638670916811783,Moderate
0.3837456310896977,Low
0.29249929610847203,Low
0.6323486967201212,Moderate
0.3482075042657116,Low
0.29264923039988716,Low
0.5683369832042744,Moderate
0.4352252064945913,Moderate
0.3303984527135039,Low
0.6093179682082641,Moderate
0.3757322649331457,Low
0.30509193582262967,Low
0.48991228922388497,Moderate
0.6217294185158594,Moderate
0.3576489993633558,Low
0.22459545084821944,Low
0.44976714207434826,Moderate
0.655458924646336,Moderate
0.6683123831804871,Moderate
0.75293935119211,High
0.514646997345424,Moderate
0.36620966627480334,Low
0.6191554530522945,Moderate
0.7017080201937946,High
0.4276452736948105,Moderate
0.7806235446893967,High
0.24690151101440183,Low
0.7604259604404717,High
0.36828417602356023,Low
0.8392217731125027,High
0.3382267917650892,Low
0.3893585360797299,Low
0.5807816318260987,Moderate
0.2875228331502114,Low
0.3910746831027918,Low
0.16965713471120647,Low
0.41151659770050486,Moderate
0.3802373754772127,Low
0.28310130432830194,Low
0.21805509574954632,Low
0.8123593603153225,High
0.5990459398373422,Moderate
0.5360997098805806,Moderate
0.5534869014087389,Moderate
0.3689379821817408,Low
0.5016952606102719,Moderate
0.6934808081280938,Moderate
0.31938060707288485,Low
0.8333821910604832,High
0.8795351542064538,High
0.4175142278240281,Moderate
0.6230993370285804,Moderate
0.2857962367638656,Low
0.47400270021112406,Moderate
0.9207520631630045,High
0.5364255622410883,Moderate
0.41378920805901137,Moderate
0.7202466619454666,High
0.48377945150147217,Moderate
0.6369438214084265,Moderate
0.47213302876186597,Moderate
0.45543005383806207,Moderate
0.6631569448734065,Moderate
0.23084947352694368,Low
0.7159599437163421,High
0.5568278655438571,Moderate
0.44161113822300035,Moderate
0.49224223826421304,Moderate
0.41811767456722215,Moderate
0.19905806643904495,Low
0.8569284384755148,High
0.3423040978806496,Low
0.46895089862308276,Moderate
0.6682544934999833,Moderate
0.3014495427546323,Low
0.2764076530375774,Low
0.3660099800752396,Low
0.4299116901505537,Moderate
0.3449202257470183,Low
0.9198772389042539,High
0.38907095489953253,Low
0.4390152873385707,Moderate
0.6819913527193686,Moderate
0.6917672313260191,Moderate
0.5960403123820199,Moderate
0.505316396560706,Moderate
0.27066089964957935,Low
0.5713912096090872,Moderate
0.46418782675474757,Moderate
0.27468553876315915,Low
0.8612148869317864,High
0.7842686253638359,High
0.33552644957177197,Low
0.7388705603915138,High
0.38548550165202916,Low
0.8263091962284774,High
0.7335057503277461,High
0.6139529289635498,Moderate
0.8018647164714165,High
0.4953619955480123,Moderate
0.1675942318743519,Low
0.6666479294864671,Moderate
0.7933890013924697,High
0.3328379996981574,Low
0.8190920179826362,High
0.4679378773356242,Moderate
0.8900709128156458,High
0.43482834416735533,Moderate
0.524097998037684,Moderate
0.5146869953398903,Moderate
0.4492239801924391,Moderate
