"nct_id","reporting_lag_days","delayed_reporting","covid_period","TOCI","SGMP"
"NCT00887224",341,0,0,4.63723651347541,0.458841572152079
"NCT00887575",478,1,0,0.815864211054259,0.398611425552789
"NCT00888173",135,0,0,0.698236046503006,0.340836012861736
"NCT00888654",327,0,0,0.638351687117747,0.368074063683546
"NCT00889252",430,1,0,2.81520302497496,0.458841572152079
"NCT00890656",175,0,0,0.147322513601029,0.398611425552789
"NCT00890682",721,1,0,2.6456350700593,0.458841572152079
"NCT00891046",286,0,0,3.86567018419436,0.458841572152079
"NCT00891202",752,1,0,2.62248889463938,0.458841572152079
"NCT00891982",492,1,0,1.88402235142462,0.458841572152079
"NCT00892281",360,0,0,3.95689156942621,0.458841572152079
"NCT00893763",1076,1,0,1.96471002580748,0.398611425552789
"NCT00894517",395,1,0,0.894726230087681,0.458841572152079
"NCT00894686",364,0,0,3.59632948380461,0.458841572152079
"NCT00894803",392,1,0,1.36674340416678,0.368074063683546
"NCT00895232",1398,1,0,0.212693815012903,0.458841572152079
"NCT00897897",551,1,0,1.4992523976884,0.458841572152079
"NCT00899392",451,1,0,1.47190874998672,0.398611425552789
"NCT00899431",326,0,0,0.60623438894885,0.398611425552789
"NCT00899574",348,0,0,-0.243586975428085,0.398611425552789
"NCT00899600",1307,1,0,1.22886257697079,0.398611425552789
"NCT00901017",1644,1,0,-0.0394200397257405,0.458841572152079
"NCT00901459",742,1,0,0.212693815012903,0.398611425552789
"NCT00903331",852,1,0,2.59266220950842,0.458841572152079
"NCT00904722",363,0,0,0.479600967220289,0.398611425552789
"NCT00904995",261,0,0,0.269971145114881,0.398611425552789
"NCT00905125",323,0,0,1.22886257697079,0.359241126070991
"NCT00905515",1544,1,0,1.91562557378947,0.368074063683546
"NCT00905554",735,1,0,1.76054309010513,0.368074063683546
"NCT00906243",425,1,0,-1.54111704597162,0.398611425552789
"NCT00906282",434,1,0,0.712393022961715,0.398611425552789
"NCT00906503",1303,1,0,-1.30632719193313,0.398611425552789
"NCT00907153",1106,1,0,0.554914330578185,0.368074063683546
"NCT00908141",1055,1,0,-0.919402493118721,0.398611425552789
"NCT00908791",470,1,0,0.296843204108229,0.368074063683546
"NCT00908882",385,1,0,1.59266220950842,0.331109257714762
"NCT00909324",376,1,0,2.56256444001035,0.458841572152079
"NCT00909480",345,0,0,4.21109972244539,0.458841572152079
"NCT00909753",955,1,0,1.16163338229507,0.447563996696945
"NCT00909792",443,1,0,0.838393158080507,0.458841572152079
"NCT00910650",714,1,0,-0.0394200397257405,0.398611425552789
"NCT00910663",914,1,0,0.884022351424617,0.447563996696945
"NCT00910689",1090,1,0,2.76621790140146,0.318713450292398
"NCT00910845",548,1,0,4.34110211538443,0.458841572152079
"NCT00911157",164,0,0,1.60623438894885,0.458841572152079
"NCT00912002",1243,1,0,-0.541117045971616,0.458841572152079
"NCT00913003",1178,1,0,1.24195525606202,0.368074063683546
"NCT00915031",692,1,0,1.52603693684185,0.368074063683546
"NCT00915473",344,0,0,1.98395230784333,0.318713450292398
"NCT00915499",406,1,0,0.945780801851148,0.458841572152079
"NCT00915759",897,1,0,0.622488894639382,0.331109257714762
"NCT00915772",349,0,0,4.35279467916629,0.458841572152079
"NCT00916357",1703,1,0,0.269971145114881,0.458841572152079
"NCT00919126",855,1,0,3.22886257697079,0.458841572152079
"NCT00919633",605,1,0,1.31275627601294,0.458841572152079
"NCT00920829",789,1,0,2.05077919091299,0.398611425552789
"NCT00921310",1287,1,0,-0.133619609283813,0.398611425552789
"NCT00923936",702,1,0,0.0429716072474139,0.57
"NCT00924469",371,1,0,0.862077851588548,0.458841572152079
"NCT00924482",723,1,0,1.84343742823187,0.398611425552789
"NCT00924781",543,1,0,0.60623438894885,0.458841572152079
"NCT00925132",808,1,0,0.60623438894885,0.368074063683546
"NCT00926393",246,0,0,2.4308957213927,0.447563996696945
"NCT00926796",329,0,0,3.4051280237701,0.359241126070991
"NCT00927953",407,1,0,0.915163744469372,0.458841572152079
"NCT00928135",932,1,0,0.915625573789471,0.387660069848661
"NCT00928187",1015,1,0,4.20677370008337,0.383561643835616
"NCT00928512",1414,1,0,2.78019452057324,0.458841572152079
"NCT00928564",771,1,0,0.622488894639382,0.368074063683546
"NCT00928642",857,1,0,-0.375683283559709,0.368074063683546
"NCT00929240",220,0,0,3.90572066864523,0.458841572152079
"NCT00929526",353,0,0,3.53839096762334,0.458841572152079
"NCT00930553",353,0,0,4.90539632835125,0.458841572152079
"NCT00930943",871,1,0,1.43844543964669,0.458841572152079
"NCT00931164",1073,1,0,-0.541117045971616,0.368074063683546
"NCT00931411",399,1,0,1.01119512101917,0.287671232876712
"NCT00931528",1204,1,0,3.79388054438541,0.340836012861736
"NCT00932828",365,0,0,0.57246934515459,0.398611425552789
"NCT00933933",261,0,0,3.42723042726509,0.447563996696945
"NCT00934362",650,1,0,0.0429716072474139,0.368074063683546
"NCT00935883",887,1,0,0.884022351424617,0.387660069848661
"NCT00936117",605,1,0,-0.677338818842825,0.398611425552789
"NCT00936299",936,1,0,2.24776169417573,0.398611425552789
"NCT00936598",412,1,0,-0.541117045971616,0.368074063683546
"NCT00936702",1457,1,0,0.712393022961715,0.398611425552789
"NCT00936975",235,0,0,0.116188554713602,0.359241126070991
"NCT00937495",1107,1,0,1.04297160724741,0.359241126070991
"NCT00939029",268,0,0,0.791480903734743,0.368074063683546
"NCT00939367",812,1,0,0.766159549895788,0.458841572152079
"NCT00939523",322,0,0,-0.306327191933127,0.368074063683546
"NCT00939536",1483,1,0,0.296843204108229,0.447563996696945
"NCT00940342",417,1,0,0.387156637790877,0.398611425552789
"NCT00940602",363,0,0,2.74613826950433,0.458841572152079
"NCT00940901",1390,1,0,0.915163744469372,0.398611425552789
"NCT00941031",1491,1,0,3.13014378821938,0.458841572152079
"NCT00941928",356,0,0,-1.09887122620808,0.398611425552789
"NCT00942084",423,1,0,0.479600967220289,0.387660069848661
"NCT00942357",920,1,0,4.58966731444755,0.340836012861736
"NCT00942994",363,0,0,3.14301997447339,0.447563996696945
"NCT00943098",961,1,0,3.44485258414456,0.458841572152079
"NCT00943124",770,1,0,1.73141116682006,0.458841572152079
"NCT00943592",871,1,0,1.08674886197098,0.398611425552789
"NCT00943917",542,1,0,1.50212991424654,0.458841572152079
"NCT00944073",321,0,0,2.37108124488332,0.359241126070991
"NCT00944710",343,0,0,2.01119512101917,0.398611425552789
"NCT00944749",365,0,0,0.269971145114881,0.359241126070991
"NCT00945009",674,1,0,3.81257518103156,0.340836012861736
"NCT00945945",256,0,0,4.1618739802121,0.447563996696945
"NCT00946153",1534,1,0,1.94578080185115,0.458841572152079
"NCT00946530",1070,1,0,1.32391373013226,0.368074063683546
"NCT00946881",1359,1,0,0.438445439646692,0.398611425552789
"NCT00947271",56,0,0,3.73233824037016,0.368074063683546
"NCT00947349",1240,1,0,0.241955256062018,0.458841572152079
"NCT00947518",1147,1,0,0.884022351424617,0.318713450292398
"NCT00947661",1292,1,0,2.36542107214584,0.458841572152079
"NCT00948090",355,0,0,2.69150355248014,0.458841572152079
"NCT00948896",365,0,0,3.38996972821403,0.368074063683546
"NCT00949702",305,0,0,2.39713067759844,0.458841572152079
"NCT00950183",801,1,0,1.55491433057818,0.398611425552789
"NCT00950352",742,1,0,2.2415220831591,0.387660069848661
"NCT00951912",362,0,0,1.54302965241197,0.368074063683546
"NCT00952848",1126,1,0,0.116188554713602,0.398611425552789
"NCT00953056",359,0,0,1.45399542602999,0.458841572152079
"NCT00953160",209,0,0,1.03735514745676,0.458841572152079
"NCT00953290",382,1,0,-0.762607982374115,0.447563996696945
"NCT00953927",357,0,0,3.40243812501167,0.398611425552789
"NCT00954174",349,0,0,4.42929722341701,0.340836012861736
"NCT00955032",765,1,0,0.296843204108229,0.398611425552789
"NCT00955721",181,0,0,-0.306327191933127,0.368074063683546
"NCT00955903",960,1,0,2.55091326799972,0.368074063683546
"NCT00957008",417,1,0,1.65906970030965,0.368074063683546
"NCT00957268",356,0,0,0.712393022961715,0.458841572152079
"NCT00958035",487,1,0,1.14004869336362,0.458841572152079
"NCT00958217",391,1,0,1.49789662612904,0.331109257714762
"NCT00958256",365,0,0,-0.758044743937982,0.398611425552789
"NCT00958308",1037,1,0,2.82818715467145,0.458841572152079
"NCT00958412",1759,1,0,-0.883811445286398,0.458841572152079
"NCT00959374",456,1,0,2.75768723298535,0.458841572152079
"NCT00960323",328,0,0,0.296843204108229,0.447563996696945
"NCT00960687",636,1,0,0.815864211054259,0.447563996696945
"NCT00962871",1379,1,0,1.43844543964669,0.458841572152079
"NCT00963807",1508,1,0,0.347504659088665,0.359241126070991
"NCT00963820",971,1,0,0.884022351424617,0.458841572152079
"NCT00963924",1119,1,0,0.815864211054259,0.368074063683546
"NCT00963989",1743,1,0,1.4630130195616,0.458841572152079
"NCT00964678",558,1,0,-0.243586975428085,0.398611425552789
"NCT00964886",693,1,0,1.44485258414456,0.331109257714762
"NCT00965146",1205,1,0,1.71634703041163,0.458841572152079
"NCT00965237",386,1,0,-0.957028392752586,0.458841572152079
"NCT00965484",305,0,0,2.41663652053226,0.447563996696945
"NCT00965575",22,0,0,-0.186309645326107,0.398611425552789
"NCT00966823",153,0,0,-0.909497587974482,0.368074063683546
"NCT00967018",359,0,0,3.04584912380555,0.458841572152079
"NCT00967668",636,1,0,2.2447210225916,0.331109257714762
"NCT00968071",157,0,0,-0.00684091223674476,0.398611425552789
"NCT00968838",645,1,0,1.59266220950842,0.398611425552789
"NCT00968981",1712,1,0,0.955533188129391,0.458841572152079
"NCT00969878",685,1,0,1.93478332544593,0.368074063683546
"NCT00971425",451,1,0,2.45851966400135,0.458841572152079
"NCT00971997",320,0,0,2.41181397857038,0.458841572152079
"NCT00972621",414,1,0,2.12360999727198,0.458841572152079
"NCT00974259",1752,1,0,1.34567683728776,0.368074063683546
"NCT00974311",379,1,0,4.84515430852056,0.458841572152079
"NCT00974363",1291,1,0,4.48846343296028,0.458841572152079
"NCT00975143",400,1,0,4.67452796674943,0.458841572152079
"NCT00975585",505,1,0,2.08820132207792,0.458841572152079
"NCT00976352",518,1,0,-0.306327191933127,0.398611425552789
"NCT00976508",754,1,0,1.29684320410823,0.458841572152079
"NCT00976677",267,0,0,-1.24358697542809,0.359241126070991
"NCT00976703",210,0,0,1.65906970030965,0.368074063683546
"NCT00977938",445,1,0,6.86178190400577,0.398611425552789
"NCT00978341",332,0,0,0.00306399290749426,0.458841572152079
"NCT00978432",322,0,0,0.766159549895788,0.387660069848661
"NCT00980148",278,0,0,3.35279467916629,0.359241126070991
"NCT00980655",305,0,0,3.81782042020711,0.458841572152079
"NCT00981058",917,1,0,4.78427656451893,0.458841572152079
"NCT00981825",270,0,0,0.241955256062018,0.447563996696945
"NCT00982020",322,0,0,3.67872113077776,0.458841572152079
"NCT00982072",523,1,0,1.79148090373474,0.398611425552789
"NCT00982228",1801,1,0,4.42099081624847,0.458841572152079
"NCT00982319",1678,1,0,0.518334140510727,0.398611425552789
"NCT00982644",1748,1,0,4.74523334485509,0.458841572152079
"NCT00983216",347,0,0,0.296843204108229,0.447563996696945
"NCT00983242",286,0,0,0.296843204108229,0.447563996696945
"NCT00983294",347,0,0,0.296843204108229,0.447563996696945
"NCT00983359",1301,1,0,0.622488894639382,0.368074063683546
"NCT00984308",1278,1,0,1.74613826950433,0.331109257714762
"NCT00984334",646,1,0,0.622488894639382,0.458841572152079
"NCT00984620",1525,1,0,2.52289737894686,0.458841572152079
"NCT00985114",1144,1,0,0.0458491238055495,0.458841572152079
"NCT00985192",608,1,0,0.753123994549217,0.398611425552789
"NCT00985231",444,1,0,1.8705104562494,0.458841572152079
"NCT00986362",551,1,0,-0.703156795891771,0.458841572152079
"NCT00986479",1019,1,0,0.241955256062018,0.458841572152079
"NCT00987623",351,0,0,0.989321267351438,0.458841572152079
"NCT00988247",420,1,0,3.30721288065807,0.458841572152079
"NCT00990184",458,1,0,1.2126938150129,0.398611425552789
"NCT00990236",1798,1,0,1.61791417273606,0.368074063683546
"NCT00990288",888,1,0,2.65573666010727,0.398611425552789
"NCT00992459",917,1,0,2.71239302296171,0.458841572152079
"NCT00993148",454,1,0,0.322661181157175,0.368074063683546
"NCT00993668",327,0,0,2.74321908940498,0.458841572152079
"NCT00994123",441,1,0,2.53102432209204,0.458841572152079
"NCT00994448",380,1,0,-0.850046401492139,0.368074063683546
"NCT00995085",57,0,0,-0.331025394546109,0.458841572152079
"NCT00995449",403,1,0,-1.30632719193313,0.458841572152079
"NCT00996216",224,0,0,2.37144453491036,0.458841572152079
"NCT00996372",1063,1,0,3.69137171811928,0.458841572152079
"NCT00996437",356,0,0,1.84343742823187,0.398611425552789
"NCT00997373",483,1,0,-0.331025394546109,0.398611425552789
"NCT00998023",417,1,0,0.92583157719853,0.398611425552789
"NCT00998738",1020,1,0,-0.36577837841547,0.398611425552789
"NCT00999037",541,1,0,0.116188554713602,0.398611425552789
"NCT00999466",1645,1,0,0.884022351424617,0.458841572152079
"NCT01000506",1326,1,0,3.41257825404035,0.458841572152079
"NCT01000610",1017,1,0,1.1161885547136,0.458841572152079
"NCT01000805",339,0,0,4.3059696809805,0.458841572152079
"NCT01001104",1372,1,0,1.45851966400135,0.458841572152079
"NCT01001195",1201,1,0,0.543029652411973,0.458841572152079
"NCT01001208",355,0,0,4.24061107770921,0.458841572152079
"NCT01002755",351,0,0,0.554914330578185,0.398611425552789
"NCT01002794",611,1,0,1.43558096561009,0.368074063683546
"NCT01003210",384,1,0,1.70093007204013,0.368074063683546
"NCT01004029",734,1,0,5.09012315929992,0.458841572152079
"NCT01004146",1264,1,0,0.766159549895788,0.368074063683546
"NCT01004614",337,0,0,0.739825076913226,0.458841572152079
"NCT01005290",516,1,0,0.589568333364561,0.458841572152079
"NCT01005602",1567,1,0,2.39216254810227,0.368074063683546
"NCT01005875",464,1,0,-0.642590435767096,0.368074063683546
"NCT01008605",365,0,0,1.73982507691323,0.458841572152079
"NCT01008748",1230,1,0,1.66896874449952,0.398611425552789
"NCT01009138",1231,1,0,1.71329238904343,0.368074063683546
"NCT01009840",835,1,0,1.43844543964669,0.458841572152079
"NCT01010477",583,1,0,0.945780801851148,0.398611425552789
"NCT01010763",226,0,0,1.61436551706053,0.458841572152079
"NCT01011179",1618,1,0,0.712393022961715,0.368074063683546
"NCT01011829",905,1,0,0.182070896676758,0.368074063683546
"NCT01012674",1671,1,0,2.70404248461672,0.458841572152079
"NCT01012999",826,1,0,-0.957028392752586,0.368074063683546
"NCT01013649",297,0,0,4.32799577407794,0.359241126070991
"NCT01013870",491,1,0,0.791480903734743,0.368074063683546
"NCT01014689",469,1,0,4.08646673864047,0.458841572152079
"NCT01014741",807,1,0,2.66896874449952,0.387660069848661
"NCT01015976",1277,1,0,-0.243586975428085,0.368074063683546
"NCT01016015",336,0,0,1.59266220950842,0.359241126070991
"NCT01016067",363,0,0,1.26997114511488,0.458841572152079
"NCT01016262",1005,1,0,3.32942233159722,0.458841572152079
"NCT01016977",629,1,0,1.62248889463938,0.458841572152079
"NCT01017120",577,1,0,4.52959038154963,0.458841572152079
"NCT01018511",1688,1,0,4.91533272884074,0.458841572152079
"NCT01019486",368,1,0,1.34750465908867,0.398611425552789
"NCT01019980",715,1,0,-0.0988712262080838,0.458841572152079
"NCT01020019",554,1,0,0.506336152415046,0.368074063683546
"NCT01020123",512,1,0,3.3084537368853,0.458841572152079
"NCT01021332",1400,1,0,4.76844312324037,0.458841572152079
"NCT01021618",206,0,0,1.43558096561009,0.398611425552789
"NCT01022112",1273,1,0,2.09509430687883,0.458841572152079
"NCT01022996",358,0,0,0.850825029988637,0.458841572152079
"NCT01024387",669,1,0,0.884022351424617,0.368074063683546
"NCT01024946",980,1,0,-1.18630964532611,0.398611425552789
"NCT01024959",892,1,0,1.27930498504875,0.458841572152079
"NCT01025037",319,0,0,0.894726230087681,0.458841572152079
"NCT01025232",1103,1,0,1.13269359971002,0.387660069848661
"NCT01025271",450,1,0,-1.09887122620808,0.398611425552789
"NCT01026324",466,1,0,-0.133619609283813,0.359241126070991
"NCT01027273",476,1,0,2.38996972821403,0.398611425552789
"NCT01027286",853,1,0,2.26613332470306,0.398611425552789
"NCT01027364",622,1,0,3.35100702052867,0.458841572152079
"NCT01027650",696,1,0,2.34030314186561,0.458841572152079
"NCT01027884",500,1,0,2.93588175766128,0.458841572152079
"NCT01027897",96,0,0,1.43844543964669,0.398611425552789
"NCT01028300",1727,1,0,-0.762607982374115,0.458841572152079
"NCT01029925",580,1,0,-1.45321679753349,0.398611425552789
"NCT01031134",272,0,0,1.67548636243249,0.398611425552789
"NCT01032330",462,1,0,2.40190907342614,0.398611425552789
"NCT01032629",548,1,0,5.6900338281244,0.458841572152079
"NCT01032850",1101,1,0,0.00306399290749426,0.398611425552789
"NCT01032954",418,1,0,2.14732251360103,0.368074063683546
"NCT01033448",1405,1,0,1.87314154115624,0.458841572152079
"NCT01033565",997,1,0,-1.36577837841547,0.398611425552789
"NCT01034553",381,1,0,0.347504659088665,0.398611425552789
"NCT01035229",328,0,0,4.32799577407794,0.458841572152079
"NCT01035333",984,1,0,1.14995359850786,0.368074063683546
"NCT01036321",357,0,0,0.993159087763255,0.398611425552789
"NCT01036529",4,0,0,1.39454423954765,0.458841572152079
"NCT01040858",525,1,0,1.37702914520946,0.331109257714762
"NCT01040871",370,1,0,1.53905215370263,0.458841572152079
"NCT01041495",618,1,0,1.57246934515459,0.368074063683546
"NCT01042288",441,1,0,0.983952307843328,0.398611425552789
"NCT01042496",359,0,0,2.00223887356036,0.368074063683546
"NCT01042678",1200,1,0,0.116188554713602,0.458841572152079
"NCT01043640",640,1,0,0.712393022961715,0.398611425552789
"NCT01044290",360,0,0,1.73438306366755,0.331109257714762
"NCT01044498",344,0,0,1.71239302296171,0.458841572152079
"NCT01045551",910,1,0,-0.243586975428085,0.387660069848661
"NCT01046682",955,1,0,-0.377511105360618,0.368074063683546
"NCT01047475",1459,1,0,0.00223887356035695,0.458841572152079
"NCT01050231",1729,1,0,-0.817929103323242,0.368074063683546
"NCT01050946",878,1,0,-1.36577837841547,0.368074063683546
"NCT01051466",323,0,0,1.88402235142462,0.458841572152079
"NCT01052116",1196,1,0,2.10021708785784,0.368074063683546
"NCT01052480",750,1,0,1.20278890986866,0.359241126070991
"NCT01053000",1263,1,0,-1.24358697542809,0.368074063683546
"NCT01054209",1276,1,0,1.31275627601294,0.368074063683546
"NCT01054339",288,0,0,0.693672808066873,0.458841572152079
"NCT01054404",403,1,0,-0.730028854885119,0.368074063683546
"NCT01054599",1027,1,0,0.416860750715248,0.368074063683546
"NCT01055769",308,0,0,0.182070896676758,0.458841572152079
"NCT01056380",1053,1,0,1.06251517938984,0.458841572152079
"NCT01056484",334,0,0,1.35100702052867,0.398611425552789
"NCT01057121",578,1,0,0.589568333364561,0.359241126070991
"NCT01057693",354,0,0,4.42515712150825,0.458841572152079
"NCT01057888",657,1,0,4.27922564802239,0.368074063683546
"NCT01058863",1784,1,0,1.00223887356036,0.458841572152079
"NCT01059318",349,0,0,1.29684320410823,0.458841572152079
"NCT01059500",1516,1,0,2.33279196311771,0.398611425552789
"NCT01059643",1731,1,0,1.23522276203915,0.458841572152079
"NCT01059994",786,1,0,-0.133619609283813,0.398611425552789
"NCT01060670",632,1,0,3.32679124669039,0.458841572152079
"NCT01061177",368,1,0,4.78246894589944,0.458841572152079
"NCT01061606",1605,1,0,-0.375683283559709,0.359241126070991
"NCT01062009",655,1,0,0.296843204108229,0.398611425552789
"NCT01064622",781,1,0,1.32391373013226,0.359241126070991
"NCT01064817",714,1,0,2.35629439059057,0.458841572152079
"NCT01065480",759,1,0,0.154516836943995,0.368074063683546
"NCT01066546",730,1,0,0.357409564232904,0.458841572152079
"NCT01066585",616,1,0,3.13982446318064,0.458841572152079
"NCT01067352",796,1,0,1.32266118115718,0.458841572152079
"NCT01068158",616,1,0,3.07419496317704,0.458841572152079
"NCT01068210",348,0,0,0.27810227322656,0.398611425552789
"NCT01068665",1777,1,0,4.2153975007169,0.458841572152079
"NCT01069341",207,0,0,-0.762607982374115,0.307692307692308
"NCT01070888",203,0,0,-0.541117045971616,0.368074063683546
"NCT01071044",578,1,0,1.34750465908867,0.368074063683546
"NCT01071200",1110,1,0,2.40206159229214,0.458841572152079
"NCT01071993",1346,1,0,-0.787306184987097,0.398611425552789
"NCT01072357",786,1,0,0.438445439646692,0.387660069848661
"NCT01072500",707,1,0,4.04917494484823,0.398611425552789
"NCT01072669",609,1,0,-0.817929103323242,0.387660069848661
"NCT01074437",509,1,0,-0.306327191933127,0.368074063683546
"NCT01074554",606,1,0,0.438445439646692,0.368074063683546
"NCT01075152",604,1,0,3.58897439015101,0.398611425552789
"NCT01076036",792,1,0,-0.375683283559709,0.458841572152079
"NCT01077284",320,0,0,1.20940478499021,0.458841572152079
"NCT01078753",362,0,0,2.14004869336362,0.458841572152079
"NCT01079741",1489,1,0,0.518334140510727,0.387660069848661
"NCT01079806",351,0,0,3.59997644068746,0.458841572152079
"NCT01080248",1585,1,0,-1.09887122620808,0.398611425552789
"NCT01082939",176,0,0,0.0706926017370398,0.398611425552789
"NCT01082965",337,0,0,0.116188554713602,0.458841572152079
"NCT01083641",1293,1,0,0.0805975068812785,0.398611425552789
"NCT01085136",335,0,0,4.81999427658748,0.458841572152079
"NCT01085357",513,1,0,2.65431621132117,0.458841572152079
"NCT01087801",554,1,0,1.92583157719853,0.458841572152079
"NCT01088646",666,1,0,0.322661181157175,0.458841572152079
"NCT01088815",487,1,0,1.20278890986866,0.398611425552789
"NCT01089062",1054,1,0,0.296843204108229,0.458841572152079
"NCT01089556",335,0,0,4.58804794331447,0.458841572152079
"NCT01090479",678,1,0,1.21595482941679,0.368074063683546
"NCT01091675",705,1,0,0.862077851588548,0.398611425552789
"NCT01092507",731,1,0,2.93478332544593,0.458841572152079
"NCT01092559",627,1,0,-0.243586975428085,0.458841572152079
"NCT01093326",363,0,0,3.04154658467791,0.458841572152079
"NCT01094171",362,0,0,3.12360999727198,0.458841572152079
"NCT01094301",365,0,0,0.394544239547649,0.458841572152079
"NCT01095250",1565,1,0,2.43844543964669,0.458841572152079
"NCT01096186",1500,1,0,4.40833131006015,0.458841572152079
"NCT01097694",582,1,0,1.58526579423692,0.368074063683546
"NCT01097785",385,1,0,-0.133619609283813,0.398611425552789
"NCT01098487",219,0,0,3.55091326799972,0.458841572152079
"NCT01098578",552,1,0,0.182070896676758,0.398611425552789
"NCT01099202",378,1,0,1.27214500149525,0.398611425552789
"NCT01099618",435,1,0,0.739825076913226,0.387660069848661
"NCT01100320",1109,1,0,1.13269359971002,0.447563996696945
"NCT01101191",896,1,0,1.10242279372976,0.447563996696945
"NCT01101867",283,0,0,2.36674340416678,0.387660069848661
"NCT01102257",272,0,0,0.269971145114881,0.419354838709677
"NCT01102413",448,1,0,3.03781697677686,0.458841572152079
"NCT01102894",1014,1,0,-0.243586975428085,0.398611425552789
"NCT01103063",298,0,0,5.42418975568097,0.458841572152079
"NCT01103232",835,1,0,-0.561554560353308,0.368074063683546
"NCT01103479",393,1,0,2.35510847428531,0.368074063683546
"NCT01104025",1733,1,0,1.45934478334848,0.398611425552789
"NCT01104662",1050,1,0,2.16163338229507,0.458841572152079
"NCT01105117",355,0,0,-0.0988712262080838,0.458841572152079
"NCT01105702",523,1,0,0.394544239547649,0.398611425552789
"NCT01106326",350,0,0,0.438445439646692,0.368074063683546
"NCT01106625",558,1,0,4.22812499988505,0.458841572152079
"NCT01106911",482,1,0,1.77640744788019,0.368074063683546
"NCT01107964",1143,1,0,0.37144453491036,0.368074063683546
"NCT01108003",594,1,0,-0.453216797533494,0.398611425552789
"NCT01108068",995,1,0,0.347504659088665,0.368074063683546
"NCT01108263",670,1,0,0.357409564232904,0.368074063683546
"NCT01108445",353,0,0,2.39216254810227,0.398611425552789
"NCT01109316",343,0,0,3.39713067759844,0.458841572152079
"NCT01109381",509,1,0,0.499252397688402,0.458841572152079
"NCT01110252",368,1,0,-0.762607982374115,0.368074063683546
"NCT01111110",985,1,0,1.13269359971002,0.398611425552789
"NCT01111474",1139,1,0,0.905258839325133,0.368074063683546
"NCT01111825",375,1,0,2.20940478499021,0.458841572152079
"NCT01112241",183,0,0,1.08059750688128,0.318713450292398
"NCT01113541",226,0,0,0.915163744469372,0.458841572152079
"NCT01114360",715,1,0,0.57246934515459,0.368074063683546
"NCT01114373",715,1,0,0.622488894639382,0.368074063683546
"NCT01114646",1390,1,0,1.38715663779088,0.398611425552789
"NCT01115517",215,0,0,0.778941971598163,0.368074063683546
"NCT01115998",1539,1,0,0.518334140510727,0.368074063683546
"NCT01116037",322,0,0,1.34750465908867,0.458841572152079
"NCT01117428",706,1,0,2.28400611579234,0.458841572152079
"NCT01117766",336,0,0,1.45934478334848,0.458841572152079
"NCT01118013",1717,1,0,-0.541117045971616,0.398611425552789
"NCT01118715",599,1,0,1.37702914520946,0.287671232876712
"NCT01118741",531,1,0,0.149953598507861,0.398611425552789
"NCT01119287",851,1,0,2.59997644068746,0.458841572152079
"NCT01119456",1397,1,0,0.60623438894885,0.458841572152079
"NCT01120093",714,1,0,2.06251517938984,0.458841572152079
"NCT01120210",342,0,0,1.90525883932513,0.458841572152079
"NCT01120639",799,1,0,0.438445439646692,0.368074063683546
"NCT01121562",336,0,0,-0.133619609283813,0.458841572152079
"NCT01121900",691,1,0,0.347504659088665,0.458841572152079
"NCT01122173",471,1,0,2.48068586713458,0.458841572152079
"NCT01123655",1163,1,0,0.241955256062018,0.331109257714762
"NCT01124006",444,1,0,0.296843204108229,0.458841572152079
"NCT01124149",297,0,0,4.54448211251891,0.458841572152079
"NCT01124188",290,0,0,2.84844333854325,0.368074063683546
"NCT01124448",276,0,0,0.622488894639382,0.368074063683546
"NCT01125514",344,0,0,1.57246934515459,0.458841572152079
"NCT01125566",363,0,0,4.28059952633837,0.458841572152079
"NCT01125774",1272,1,0,4.72236098549417,0.458841572152079
"NCT01125917",1762,1,0,2.04340349432567,0.458841572152079
"NCT01126099",106,0,0,0.182070896676758,0.398611425552789
"NCT01126424",552,1,0,1.34750465908867,0.458841572152079
"NCT01126580",1038,1,0,4.58479720073976,0.458841572152079
"NCT01127581",664,1,0,3.92706175243133,0.458841572152079
"NCT01127607",524,1,0,1.58956833336456,0.398611425552789
"NCT01127763",420,1,0,0.322661181157175,0.398611425552789
"NCT01129102",1076,1,0,2.71634703041163,0.458841572152079
"NCT01129960",620,1,0,2.00129021587493,0.458841572152079
"NCT01130051",279,0,0,0.0429716072474139,0.447563996696945
"NCT01130103",862,1,0,1.57246934515459,0.368074063683546
"NCT01130337",428,1,0,0.554914330578185,0.458841572152079
"NCT01131130",1367,1,0,1.33488521800029,0.458841572152079
"NCT01131520",1450,1,0,2.05443627828366,0.398611425552789
"NCT01131676",343,0,0,6.01216322419414,0.458841572152079
"NCT01132118",830,1,0,1.43844543964669,0.368074063683546
"NCT01132378",413,1,0,0.622488894639382,0.368074063683546
"NCT01132820",319,0,0,0.803785449529653,0.359241126070991
"NCT01133158",1162,1,0,0.894726230087681,0.398611425552789
"NCT01134055",1775,1,0,3.2831809964452,0.458841572152079
"NCT01134393",366,1,0,4.27279381392514,0.458841572152079
"NCT01134575",377,1,0,0.147322513601029,0.398611425552789
"NCT01134627",460,1,0,1.94562828298515,0.458841572152079
"NCT01135524",1779,1,0,1.65573666010727,0.458841572152079
"NCT01135914",353,0,0,2.79116600844128,0.458841572152079
"NCT01136733",894,1,0,2.57401297263701,0.458841572152079
"NCT01137604",724,1,0,2.48503092603657,0.458841572152079
"NCT01137955",1147,1,0,0.766159549895788,0.398611425552789
"NCT01138098",349,0,0,2.61791417273606,0.458841572152079
"NCT01138735",538,1,0,3.90113337458555,0.458841572152079
